brand,screen,battery,ram,camera,storage,price,phone_name,brand_photo,phone_photo
Allview,6.2,4000,3,13.0,32,220.0,Allview Soul X5 Style,https://cdn.kalvo.com/lib/img/brands/allview.svg,https://cdn.kalvo.com/uploads/img/large/allview-soul-x5-style.jpg
Allview,6.39,3450,4,16.0,64,360.0,Allview Soul X6 Xtreme,https://cdn.kalvo.com/lib/img/brands/allview.svg,https://cdn.kalvo.com/uploads/img/large/allview-soul-x6-xtreme.jpg
Allview,5.7,2700,2,8.0,16,100.0,Allview V4 Viper,https://cdn.kalvo.com/lib/img/brands/allview.svg,https://cdn.kalvo.com/uploads/img/large/allview-v4-viper.jpg
Allview,6.8,3500,2,13.0,32,170.0,Allview V4 Viper Pro,https://cdn.kalvo.com/lib/img/brands/allview.svg,https://cdn.kalvo.com/uploads/img/large/allview-v4-viper-pro.jpg
Allview,6.21,3400,4,13.0,64,130.0,Allview Soul X7 Style,https://cdn.kalvo.com/lib/img/brands/allview.svg,https://cdn.kalvo.com/uploads/img/large/allview-soul-x7-style.jpg
Sharp,6.1,5000,8,50.0,256,310.0,Sharp Aquos sense8,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/60083-sharp-aquos-sense8.jpg
Sharp,6.4,4750,8,50.0,256,700.0,Sharp Aquos R8s,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/60073-sharp-aquos-r8s.jpg
Sharp,6.6,5000,12,47.2,256,930.0,Sharp Aquos R8s pro,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/60063-sharp-aquos-r8s-pro.jpg
Sharp,6.74,5010,4,50.0,128,180.0,Sharp Aquos V7 Plus,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/55889-sharp-aquos-v7-plus.jpg
Sharp,6.6,5000,12,47.2,256,1000.0,Sharp Aquos R7s,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/55853-sharp-aquos-r7s.jpg
Sharp,6.4,5050,6,50.3,128,420.0,Sharp Aquos sense7 plus,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/55361-sharp-aquos-sense7-plus.jpg
Sharp,6.1,4570,6,50.3,128,380.0,Sharp Aquos sense7,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/55347-sharp-aquos-sense7.jpg
Sharp,6.0,3130,4,22.6,64,350.0,Sharp Aquos R2,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-r2.jpg
Sharp,6.52,5000,4,50.0,64,150.0,Sharp Aquos V6 Plus,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/46555-sharp-aquos-v6-plus.jpg
Sharp,6.52,5000,3,13.0,32,130.0,Sharp Aquos V6,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-v6.jpg
Sharp,5.7,3730,4,13.0,64,230.0,Sharp Aquos wish,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-wish.jpg
Sharp,6.4,4010,8,48.0,128,400.0,Sharp Aquos zero6,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-zero6.jpg
Sharp,5.8,4570,8,12.0,128,250.0,Sharp Aquos sense5G,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-sense5g.jpg
Sharp,6.7,4120,8,48.0,128,600.0,Sharp Aquos sense4 plus,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-sense4-plus.jpg
Sharp,6.4,3730,12,48.0,256,700.0,Sharp Aquos R5G,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-r5g.jpg
Sharp,6.2,3200,6,20.0,128,750.0,Sharp Aquos R3,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-r3.jpg
Sharp,6.0,3200,8,13.0,64,400.0,Sharp Aquos S3 High,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-s3-high.jpg
Sharp,5.5,2700,4,12.0,64,400.0,Sharp Aquos C10,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-c10.jpg
Sharp,5.7,4000,3,13.0,32,300.0,Sharp Aquos B10,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-b10.jpg
Sharp,5.99,2900,4,13.0,64,400.0,Sharp Aquos D10,https://cdn.kalvo.com/lib/img/brands/sharp.svg,https://cdn.kalvo.com/uploads/img/large/sharp-aquos-d10.jpg
Alcatel,2.8,1850,512,2.0,4,120.0,Alcatel Go Flip 4,https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/45107-alcatel-go-flip-4.jpg
Alcatel,6.2,4000,3,12.0,32,180.0,Alcatel 5v,https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-5v.jpg
Alcatel,6.0,4000,2,12.0,32,150.0,Alcatel 7,https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-7.jpg
Alcatel,5.5,3000,2,8.0,32,100.0,Alcatel 1B (2022),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-1b-2022.jpg
Alcatel,6.52,5000,2,13.0,32,100.0,Alcatel 1V (2021),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-1v-2021.jpg
Alcatel,5.5,3000,2,13.0,16,120.0,Alcatel 1x (2019),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-1x-2019.jpg
Alcatel,5.0,2000,1,5.0,8,70.0,Alcatel 1c (2019),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-1c-2019.jpg
Alcatel,5.0,2050,2,5.0,16,40.0,Alcatel Tetra,https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-tetra.jpg
Alcatel,6.52,4000,4,16.0,64,150.0,Alcatel 3x (2019),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-3x-2019.jpg
Alcatel,5.5,2460,1,8.0,16,80.0,Alcatel 1v (2019),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-1v-2019.jpg
Alcatel,5.0,2000,1,5.0,8,60.0,Alcatel 1,https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-1.jpg
Alcatel,2.4,1530,512,2.0,4,50.0,Alcatel 3088,https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-3088.jpg
Alcatel,6.22,4000,4,48.0,64,150.0,Alcatel 3L (2020),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-3l-2020.jpg
Alcatel,6.22,4000,3,13.0,32,100.0,Alcatel 1S (2020),https://cdn.kalvo.com/lib/img/brands/alcatel.svg,https://cdn.kalvo.com/uploads/img/large/alcatel-1s-2020.jpg
Nothing,6.7,5000,8,50.0,128,306.34,Nothing Phone (2a),https://cdn.kalvo.com/lib/img/brands/nothing.svg,https://cdn.kalvo.com/uploads/img/large/59457-nothing-phone-2a.jpg
Nothing,6.7,4700,8,50.0,128,514.99,Nothing Phone (2),https://cdn.kalvo.com/lib/img/brands/nothing.svg,https://cdn.kalvo.com/uploads/img/large/53465-nothing-phone-2.jpg
Nothing,6.55,4500,8,50.0,128,228.59,Nothing Phone (1),https://cdn.kalvo.com/lib/img/brands/nothing.svg,https://cdn.kalvo.com/uploads/img/large/46969-nothing-phone-1.jpg
BLU,6.78,4700,8,50.0,256,250.0,BLU Bold N3,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/55873-blu-bold-n3.jpg
BLU,6.78,5000,6,50.0,128,160.0,BLU G93,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/54239-blu-g93.jpg
BLU,6.8,5000,6,50.0,128,140.0,BLU G73,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/54227-blu-g73.jpg
BLU,6.8,5000,4,13.0,128,120.0,BLU G63,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/54215-blu-g63.jpg
BLU,6.5,5000,4,13.0,64,100.0,BLU G53,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/54199-blu-g53.jpg
BLU,6.26,3000,2,5.0,16,60.0,BLU G33,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/54183-blu-g33.jpg
BLU,6.5,5000,4,50.0,128,190.0,BLU F92e,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/48545-blu-f92e.jpg
BLU,6.5,5000,2,13.0,64,90.0,BLU G52L,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/46859-blu-g52l.jpg
BLU,5.5,2850,1,8.0,8,90.0,BLU Studio View,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/44979-blu-studio-view.jpg
BLU,5.7,3000,3,13.0,32,120.0,BLU Pure View,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-pure-view.jpg
BLU,5.7,2700,2,5.0,32,50.0,BLU Studio X5 Max,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-studio-x5-max.jpg
BLU,5.0,2000,1,5.0,32,50.0,BLU Studio X5,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-studio-x5.jpg
BLU,6.0,3000,3,13.0,32,100.0,BLU G40,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-g40.jpg
BLU,5.34,2500,1,8.0,16,100.0,BLU Grand M3,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-grand-m3.jpg
BLU,5.5,2500,1,8.0,16,80.0,BLU C6,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-c6.jpg
BLU,6.6,4200,8,64.0,256,230.0,BLU Bold N2,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-bold-n2.jpg
BLU,5.2,2000,1,8.0,16,70.0,BLU Studio G4,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-studio-g4.jpg
BLU,5.0,2000,1,8.0,32,50.0,BLU Studio X10L 2022,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-studio-x10l-2022.jpg
BLU,6.5,5000,4,50.0,128,180.0,BLU S91 Pro,https://cdn.kalvo.com/lib/img/brands/blu.svg,https://cdn.kalvo.com/uploads/img/large/blu-s91-pro.jpg
BQ,5.65,3100,4,12.0,64,390.0,BQ Aquaris X2 Pro,https://cdn.kalvo.com/lib/img/brands/bq.svg,https://cdn.kalvo.com/uploads/img/large/bq-aquaris-x2-pro.jpg
BQ,5.65,3100,3,12.0,32,310.0,BQ Aquaris X2,https://cdn.kalvo.com/lib/img/brands/bq.svg,https://cdn.kalvo.com/uploads/img/large/bq-aquaris-x2.jpg
Coolpad,6.52,4500,4,16.0,128,110.0,Coolpad CP12p,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/53581-coolpad-cp12p.jpg
Coolpad,6.52,4500,4,13.0,128,90.0,Coolpad CP12,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/53575-coolpad-cp12.jpg
Coolpad,6.52,4500,4,48.0,128,130.0,Coolpad Cool 20+,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/53563-coolpad-cool-20-plus.jpg
Coolpad,6.52,4500,4,48.0,64,90.0,Coolpad Cool 20,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-20.jpg
Coolpad,6.58,4500,6,50.0,128,140.0,Coolpad Cool 20s,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-20s.jpg
Coolpad,6.2,4000,4,16.0,64,150.0,Coolpad Cool Play 8,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-play-8.jpg
Coolpad,6.36,4000,3,16.0,32,160.0,Coolpad Legacy,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-legacy.jpg
Coolpad,6.53,4000,4,48.0,64,360.0,Coolpad Legacy 5G,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-legacy-5g.jpg
Coolpad,6.58,4500,6,50.0,128,250.0,Coolpad Cool 20 Pro,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-20-pro.jpg
Coolpad,6.3,4000,4,16.0,64,70.0,Coolpad Cool 12A,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-12a.jpg
Coolpad,6.52,5000,4,16.0,64,110.0,Coolpad Cool 10,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-10.jpg
Coolpad,6.53,4000,4,48.0,64,130.0,Coolpad Cool 6,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-6.jpg
Coolpad,6.53,5000,4,48.0,128,160.0,Coolpad Cool S,https://cdn.kalvo.com/lib/img/brands/coolpad.svg,https://cdn.kalvo.com/uploads/img/large/coolpad-cool-s.jpg
Energizer,6.51,4000,2,18.0,64,70.0,Energizer Ultimate U652S,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/60909-energizer-ultimate-u652s.jpg
Energizer,1.77,1000,48,0.3,128,20.0,Energizer E130S,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/60513-energizer-e130s.jpg
Energizer,5.0,3000,2,5.0,32,60.0,Energizer U506S,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/60335-energizer-u506s.jpg
Energizer,6.51,4000,4,13.0,64,140.0,Energizer Ultimate 65G,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/60121-energizer-ultimate-65g.jpg
Energizer,6.78,28000,8,64.0,256,250.0,Energizer Hard Case P28K,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/59375-energizer-hard-case-p28k.jpg
Energizer,6.82,4900,2,8.0,64,80.0,Energizer U683S,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/58901-energizer-u683s.jpg
Energizer,6.78,4900,4,48.0,128,310.0,Energizer H67G,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/58701-energizer-h67g.jpg
Energizer,2.4,2000,512,2.0,4,30.0,Energizer E242s+,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/58103-energizer-e242s-plus.jpg
Energizer,2.4,1400,0,0.3,0,20.0,Energizer E244s,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/58025-energizer-e244s.jpg
Energizer,1.77,1000,0,0.0,0,10.0,Energizer E13,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/57853-energizer-e13.jpg
Energizer,2.4,1000,0,0.0,0,20.0,Energizer E20+,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/57699-energizer-e20-plus.jpg
Energizer,2.8,1700,0,0.0,0,20.0,Energizer E29,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/57485-energizer-e29.jpg
Energizer,2.8,4000,32,3.0,32,40.0,Energizer Power Max P20,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-power-max-p20.jpg
Energizer,1.8,1000,4,0.3,4,10.0,Energizer Energy E10+,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-energy-e10-plus.jpg
Energizer,1.8,1800,4,0.3,4,20.0,Energizer Energy E11,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-energy-e11.jpg
Energizer,5.0,2000,1,5.0,8,70.0,Energizer Energy E500,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-energy-e500.jpg
Energizer,5.0,2000,1,8.0,8,100.0,Energizer Energy E500S,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-energy-e500s.jpg
Energizer,5.0,3000,2,13.0,16,230.0,Energizer Hardcase H500S,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-hardcase-h500s.jpg
Energizer,4.95,4000,1,8.0,8,90.0,Energizer Power Max P490,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-power-max-p490.jpg
Energizer,4.95,4000,2,8.0,16,130.0,Energizer Power Max P490S,https://cdn.kalvo.com/lib/img/brands/energizer.svg,https://cdn.kalvo.com/uploads/img/large/energizer-power-max-p490s.jpg
Gionee,5.45,2670,2,8.0,16,130.0,Gionee F205,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/45001-gionee-f205.jpg
Gionee,6.26,3500,4,13.0,32,80.0,Gionee G13 Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-g13-pro.jpg
Gionee,6.2,4350,6,16.0,128,100.0,Gionee K6,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-k6.jpg
Gionee,6.53,4000,6,16.0,128,80.0,Gionee K3 Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-k3-pro.jpg
Gionee,6.1,5000,2,13.0,32,70.0,Gionee Max,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-max.jpg
Gionee,6.0,10000,8,16.0,128,170.0,Gionee M30,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m30.jpg
Gionee,6.52,4000,4,16.0,64,140.0,Gionee S12,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-s12.jpg
Gionee,6.55,5100,4,48.0,64,150.0,Gionee M12,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m12.jpg
Gionee,6.53,4000,6,16.0,128,100.0,Gionee K30 Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-k30-pro.jpg
Gionee,6.1,3200,2,13.0,16,80.0,Gionee P12,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-p12.jpg
Gionee,6.52,6000,3,13.0,32,80.0,Gionee Max Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-max-pro.jpg
Gionee,6.82,6000,3,13.0,64,120.0,Gionee P15 Pro,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-p15-pro.jpg
Gionee,6.53,5000,6,16.0,128,120.0,Gionee M3,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m3.jpg
Gionee,6.67,5100,6,48.0,128,180.0,Gionee M15,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-m15.jpg
Gionee,6.52,5000,2,13.0,32,100.0,Gionee P15,https://cdn.kalvo.com/lib/img/brands/gionee.svg,https://cdn.kalvo.com/uploads/img/large/gionee-p15.jpg
Lava,6.5,5000,8,50.0,128,100.0,Lava O2,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/59927-lava-o2.jpg
Lava,6.67,5000,8,64.0,128,200.0,Lava Blaze Curve,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/59441-lava-blaze-curve.jpg
Lava,6.5,5000,8,50.0,128,100.0,Lava Yuva 3 Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/57639-lava-yuva-3-pro.jpg
Lava,6.56,5000,4,50.0,64,110.0,Lava Blaze 2 5G,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/56691-lava-blaze-2-5g.jpg
Lava,6.52,5000,3,8.0,32,80.0,Lava Z3 Pro,https://cdn.kalvo.com/lib/img/brands/lava.svg,https://cdn.kalvo.com/uploads/img/large/55185-lava-z3-pro.jpg
